"","id","year_2030_SSP1","year_2030_SSP2","year_2030_SSP3","year_2030_SSP1_TotalWTP","year_2030_SSP2_TotalWTP","year_2030_SSP3_TotalWTP","year_2050_SSP1","year_2050_SSP2","year_2050_SSP3","year_2050_SSP1_TotalWTP","year_2050_SSP2_TotalWTP","year_2050_SSP3_TotalWTP","year_2100_SSP1","year_2100_SSP2","year_2100_SSP3","year_2100_SSP1_TotalWTP","year_2100_SSP2_TotalWTP","year_2100_SSP3_TotalWTP"
"1965",11766,-0.0171542447514877,-0.0396582863211383,-0.0343862880445291,0,0,0,-0.0241328022476153,-0.0310464787538767,-0.051775892582273,0,0,0,0.0562817772110075,-0.0682336641123415,-0.115054566887922,0,0,0
"1966",11767,0.169261032671971,0.00883821972966185,0.0472935625466733,26.8645755936575,1.40277427292439,7.50628461892201,0.13246537836015,0.291666856836839,0.396400210506917,21.0244857562421,46.2924407346786,62.9153872713448,0.187415346869401,-0.0466522811858922,-0.224690147235009,29.7459709060271,-7.40450247023989,-35.6621092891659
"1967",11768,0.179789311993759,-0.0390025140739224,0.0305813414654174,635.654910902224,-137.895514108661,108.121999405311,0.0456909071660437,0.217570657330371,0.377336598930436,161.542692396985,769.232916387578,1334.09411000806,0.0543993942812875,-0.250777580945931,-0.496944620984304,192.332023197281,-886.637804576476,-1756.97479050414
"1968",11769,-0.0150363813624824,-0.045518337987972,-0.0327296649455449,-187.017633407543,-566.142321210043,-407.080954704324,-0.0615561762507324,-0.0642209611371345,-0.0488070276750828,-765.615750658843,-798.759480588345,-607.045976648702,-0.080357349756347,-0.122475466049717,-0.16582903802176,-999.458647399803,-1523.31011424431,-2062.52777802379
"1969",1177,-0.000152139085542509,-0.000203465515361575,-0.000102739149121319,0,0,0,-0.000527580267492714,-0.000373618326347271,-0.000292907245810753,0,0,0,-0.000678007513392285,-0.00069332314354842,-0.00106715851290654,0,0,0
"1970",11770,0.427274771876734,0.0191186643383986,0.118929044182421,16.5348552346933,0.739861952830939,4.60236517152502,0.328538034177009,0.724366330446141,0.983846641212626,12.7139002622293,28.0318268223623,38.0733028400824,0.462540502585027,-0.133636478926702,-0.600620771540963,17.8995830173473,-5.17151954331775,-23.243070178842
"1971",11771,-0.0230417984571579,-0.0540017815059933,-0.043209857595743,-11.8213776880762,-27.7051054065185,-22.1684104839736,-0.0642584471469851,-0.0700022045221111,-0.0623548736981901,-32.9671911151456,-35.9139717410713,-31.9905806853201,-0.0738529389030567,-0.123277551297399,-0.174777170119279,-37.8895547485461,-63.246386650649,-89.6677810577457
"1972",11772,0.169261032671971,0.00883821972966185,0.0472935625466733,26.8645755936575,1.40277427292439,7.50628461892201,0.13246537836015,0.291666856836839,0.396400210506917,21.0244857562421,46.2924407346786,62.9153872713448,0.187415346869401,-0.0466522811858922,-0.224690147235009,29.7459709060271,-7.40450247023989,-35.6621092891659
"1973",11773,-0.0264196268113589,-0.0564095536297232,-0.0503462461618659,-4.23194803404244,-9.03579377895986,-8.06456120623627,-0.03254199748929,-0.0456634942512597,-0.0686866927721128,-5.21264146847845,-7.31446875097577,-11.0023701893035,0.0789836473159972,-0.0473647502235986,-0.14908044540137,12.6517567173479,-7.58697929470712,-23.8800003624293
"1974",11774,-0.0511341567970121,-0.114181270710913,-0.109394959296381,-0.551180767045856,-1.23077262469671,-1.17918044127116,-0.0129681104980158,-0.0347229789511592,-0.137199469357806,-0.139784706332528,-0.374282854577849,-1.47888834970167,0.327539273175007,-0.110727869410521,-0.268594108006015,3.5305822787478,-1.19354802773653,-2.89520578314109
"1975",11775,-0.084277095579832,-0.182277147662372,-0.149693844784172,0,0,0,-0.216755592956826,-0.238462363178723,-0.217663572399702,0,0,0,-0.265774962776931,-0.413929087684393,-0.574759966364176,0,0,0
"1976",11776,-0.0345410679649227,-0.0773003644750456,-0.0730152891114688,-0.411513806949645,-0.920937571936835,-0.869886235663088,-0.014969639495725,-0.0294594184720192,-0.0942074379342726,-0.178344611226421,-0.350972281987763,-1.12236429593533,0.204367737620801,-0.0843454291958941,-0.18847368483483,2.43478707176708,-1.00487074407926,-2.24542922746257
"1977",11777,-0.0477801652222853,-0.113997652347716,-0.0909229664803106,-54.1921476518817,-129.295861143526,-103.124608329105,-0.138779720075322,-0.149335216005645,-0.129881199649162,-157.403622327803,-169.375640242218,-147.310942016334,-0.177808232050208,-0.273670040191004,-0.378644134401866,-201.669666066593,-310.395896643112,-429.45726000659
"1978",11778,0.00285957145205458,-0.108527722668839,-0.0393385195780345,20.3086255919856,-770.761956113638,-279.381466365978,-0.229288262366142,-0.224783944818367,-0.101619356726165,-1628.40116118982,-1596.41157807958,-721.698864061369,-0.354065112105644,-0.473570551659449,-0.587724514323602,-2514.56412875137,-3363.28963493172,-4174.00904742344
